participante,idioma,estado,atenção,motivo de exclusão,código do item,classificação,ordem,estímulo,época,condição,modelo,tempo da resposta (s),mediana do item (s),ritmo relativo,ritmo demasiado rápido
P150,Português,concluído,Sim,,s03__E2__baseline,2,93,s03,E2,linha de base,facebook/blenderbot-400M-distill,15,13,1.154,Não
P150,Português,concluído,Sim,,s03__E2__pipeline,2,94,s03,E2,pipeline,facebook/blenderbot-400M-distill,11,14.5,0.759,Não
P150,Português,concluído,Sim,,s05__E4__pipeline,5,95,s05,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,14,14,1.000,Não
P150,Português,concluído,Sim,,s03__E1__baseline,1,96,s03,E1,linha de base,microsoft/DialoGPT-medium,14,14,1.000,Não
P151,Português,concluído,Sim,,s06__E3__baseline,4,1,s06,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,,18,,Não
P151,Português,concluído,Sim,,s07__E2__baseline,3,2,s07,E2,linha de base,facebook/blenderbot-400M-distill,26,15,1.733,Não
P151,Português,concluído,Sim,,s04__E3__baseline,5,3,s04,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,29,17,1.706,Não
P151,Português,concluído,Sim,,s11__E3__baseline,5,4,s11,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,26,20,1.300,Não
P151,Português,concluído,Sim,,s01__E3__pipeline,5,5,s01,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,30,19.5,1.538,Não
P151,Português,concluído,Sim,,s04__E3__pipeline,5,6,s04,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,29,17,1.706,Não
P151,Português,concluído,Sim,,s09__E2__baseline,2,7,s09,E2,linha de base,facebook/blenderbot-400M-distill,38,13.5,2.815,Não
P151,Português,concluído,Sim,,s05__E1__pipeline,1,8,s05,E1,pipeline,microsoft/DialoGPT-medium,21,13.5,1.556,Não
P151,Português,concluído,Sim,,s09__E4__pipeline,5,9,s09,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,30,20,1.500,Não
P151,Português,concluído,Sim,,s09__E2__pipeline,3,10,s09,E2,pipeline,facebook/blenderbot-400M-distill,26,16,1.625,Não
P151,Português,concluído,Sim,,s07__E3__baseline,5,11,s07,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,27,24,1.125,Não
P151,Português,concluído,Sim,,s01__E3__baseline,5,12,s01,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,31,19,1.632,Não
P151,Português,concluído,Sim,,s06__E1__pipeline,1,13,s06,E1,pipeline,microsoft/DialoGPT-medium,30,10,3.000,Não
P151,Português,concluído,Sim,,s07__E4__pipeline,6,14,s07,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,24,18,1.333,Não
P151,Português,concluído,Sim,,s03__E2__pipeline,2,15,s03,E2,pipeline,facebook/blenderbot-400M-distill,23,14.5,1.586,Não
P151,Português,concluído,Sim,,s11__E2__pipeline,2,16,s11,E2,pipeline,facebook/blenderbot-400M-distill,33,16,2.063,Não
P151,Português,concluído,Sim,,s12__E1__pipeline,1,17,s12,E1,pipeline,microsoft/DialoGPT-medium,26,12,2.167,Não
P151,Português,concluído,Sim,,s10__E1__baseline,2,18,s10,E1,linha de base,microsoft/DialoGPT-medium,20,14,1.429,Não
P151,Português,concluído,Sim,,s09__E3__baseline,4,19,s09,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,27,26.5,1.019,Não
P151,Português,concluído,Sim,,s02__E3__baseline,6,20,s02,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,22,1.091,Não
P151,Português,concluído,Sim,,s06__E1__baseline,2,21,s06,E1,linha de base,microsoft/DialoGPT-medium,23,16,1.438,Não
P151,Português,concluído,Sim,,s03__E3__baseline,4,22,s03,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,39,17,2.294,Não
P151,Português,concluído,Sim,,s03__E2__baseline,2,23,s03,E2,linha de base,facebook/blenderbot-400M-distill,36,13,2.769,Não
P151,Português,concluído,Sim,,s07__E3__pipeline,6,24,s07,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,24,16.5,1.455,Não
P151,Português,concluído,Sim,,s05__E1__baseline,2,25,s05,E1,linha de base,microsoft/DialoGPT-medium,75,11,6.818,Não
P151,Português,concluído,Sim,,s09__E4__baseline,5,26,s09,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,24,20,1.200,Não
P151,Português,concluído,Sim,,s08__E1__pipeline,1,27,s08,E1,pipeline,microsoft/DialoGPT-medium,20,10,2.000,Não
P151,Português,concluído,Sim,,s12__E3__pipeline,4,28,s12,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,23,19,1.211,Não
P151,Português,concluído,Sim,,s08__E3__pipeline,6,29,s08,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,23,21.5,1.070,Não
P151,Português,concluído,Sim,,s02__E4__baseline,3,30,s02,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,27,15,1.800,Não
P151,Português,concluído,Sim,,s01__E4__pipeline,5,31,s01,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,28,25,1.120,Não
P151,Português,concluído,Sim,,s01__E1__pipeline,1,32,s01,E1,pipeline,microsoft/DialoGPT-medium,27,17,1.588,Não
P151,Português,concluído,Sim,,s12__E4__baseline,5,33,s12,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,27,20,1.350,Não
P151,Português,concluído,Sim,,s07__E1__baseline,1,34,s07,E1,linha de base,microsoft/DialoGPT-medium,24,11,2.182,Não
P151,Português,concluído,Sim,,s06__E3__pipeline,4,35,s06,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,24,18,1.333,Não
P151,Português,concluído,Sim,,s05__E3__baseline,5,36,s05,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,26,24,1.083,Não
P151,Português,concluído,Sim,,s03__E4__pipeline,5,37,s03,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,27,22,1.227,Não
P151,Português,concluído,Sim,,s02__E1__pipeline,2,38,s02,E1,pipeline,microsoft/DialoGPT-medium,19,10,1.900,Não
P151,Português,concluído,Sim,,s06__E2__pipeline,2,39,s06,E2,pipeline,facebook/blenderbot-400M-distill,31,15,2.067,Não
P151,Português,concluído,Sim,,s03__E1__pipeline,1,40,s03,E1,pipeline,microsoft/DialoGPT-medium,22,11,2.000,Não
P151,Português,concluído,Sim,,s07__E4__baseline,6,41,s07,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,21,15.5,1.355,Não
P151,Português,concluído,Sim,,s12__E3__baseline,6,42,s12,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,34,21,1.619,Não
P151,Português,concluído,Sim,,s10__E4__pipeline,5,43,s10,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,26,18,1.444,Não
P151,Português,concluído,Sim,,s04__E4__baseline,6,44,s04,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,21,15,1.400,Não
P151,Português,concluído,Sim,,s05__E4__pipeline,5,45,s05,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,22,14,1.571,Não
P151,Português,concluído,Sim,,s12__E4__pipeline,5,46,s12,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,22,13,1.692,Não
P151,Português,concluído,Sim,,s10__E2__pipeline,3,47,s10,E2,pipeline,facebook/blenderbot-400M-distill,22,11.5,1.913,Não
P151,Português,concluído,Sim,,s04__E1__baseline,1,48,s04,E1,linha de base,microsoft/DialoGPT-medium,22,8,2.750,Não
P151,Português,concluído,Sim,,s06__E4__baseline,4,49,s06,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,25,20,1.250,Não
P151,Português,concluído,Sim,,s09__E1__pipeline,1,50,s09,E1,pipeline,microsoft/DialoGPT-medium,21,12,1.750,Não
P151,Português,concluído,Sim,,s01__E2__baseline,3,51,s01,E2,linha de base,facebook/blenderbot-400M-distill,21,14,1.500,Não
P151,Português,concluído,Sim,,s04__E4__pipeline,6,52,s04,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,23,17.5,1.314,Não
P151,Português,concluído,Sim,,s03__E1__baseline,1,53,s03,E1,linha de base,microsoft/DialoGPT-medium,31,14,2.214,Não
P151,Português,concluído,Sim,,s05__E3__pipeline,5,54,s05,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,24,18,1.333,Não
P151,Português,concluído,Sim,,s03__E3__pipeline,5,55,s03,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,26,15,1.733,Não
P151,Português,concluído,Sim,,s07__E2__pipeline,3,56,s07,E2,pipeline,facebook/blenderbot-400M-distill,26,20,1.300,Não
P151,Português,concluído,Sim,,s12__E1__baseline,1,57,s12,E1,linha de base,microsoft/DialoGPT-medium,25,10,2.500,Não
P151,Português,concluído,Sim,,s08__E3__baseline,6,58,s08,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,23,15,1.533,Não
P151,Português,concluído,Sim,,s11__E1__baseline,2,59,s11,E1,linha de base,microsoft/DialoGPT-medium,20,9,2.222,Não
P151,Português,concluído,Sim,,s10__E1__pipeline,1,60,s10,E1,pipeline,microsoft/DialoGPT-medium,20,10,2.000,Não
P151,Português,concluído,Sim,,s04__E2__baseline,2,61,s04,E2,linha de base,facebook/blenderbot-400M-distill,21,13,1.615,Não
P151,Português,concluído,Sim,,s02__E2__pipeline,2,62,s02,E2,pipeline,facebook/blenderbot-400M-distill,20,13,1.538,Não
P151,Português,concluído,Sim,,s08__E2__pipeline,3,63,s08,E2,pipeline,facebook/blenderbot-400M-distill,23,14,1.643,Não
P151,Português,concluído,Sim,,s09__E1__baseline,1,64,s09,E1,linha de base,microsoft/DialoGPT-medium,22,11,2.000,Não
P151,Português,concluído,Sim,,s07__E1__pipeline,1,65,s07,E1,pipeline,microsoft/DialoGPT-medium,25,12,2.083,Não
P151,Português,concluído,Sim,,s04__E1__pipeline,1,66,s04,E1,pipeline,microsoft/DialoGPT-medium,24,13,1.846,Não
P151,Português,concluído,Sim,,s11__E3__pipeline,5,67,s11,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,27,19,1.421,Não
P151,Português,concluído,Sim,,s11__E2__baseline,2,68,s11,E2,linha de base,facebook/blenderbot-400M-distill,22,16,1.375,Não
P151,Português,concluído,Sim,,s08__E2__baseline,2,69,s08,E2,linha de base,facebook/blenderbot-400M-distill,25,14,1.786,Não
P151,Português,concluído,Sim,,s10__E3__baseline,5,70,s10,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,26,19,1.368,Não
P151,Português,concluído,Sim,,s01__E4__baseline,6,71,s01,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,25,15.5,1.613,Não
P151,Português,concluído,Sim,,s04__E2__pipeline,3,72,s04,E2,pipeline,facebook/blenderbot-400M-distill,25,14,1.786,Não
P151,Português,concluído,Sim,,s12__E2__baseline,2,73,s12,E2,linha de base,facebook/blenderbot-400M-distill,24,20.5,1.171,Não
P151,Português,concluído,Sim,,s09__E3__pipeline,5,74,s09,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,23,17,1.353,Não
P151,Português,concluído,Sim,,s10__E2__baseline,3,75,s10,E2,linha de base,facebook/blenderbot-400M-distill,23,13.5,1.704,Não
P151,Português,concluído,Sim,,s01__E2__pipeline,2,76,s01,E2,pipeline,facebook/blenderbot-400M-distill,26,11.5,2.261,Não
P151,Português,concluído,Sim,,s05__E2__baseline,2,77,s05,E2,linha de base,facebook/blenderbot-400M-distill,28,16,1.750,Não
P151,Português,concluído,Sim,,s08__E4__baseline,6,78,s08,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,29,15,1.933,Não
P151,Português,concluído,Sim,,s05__E2__pipeline,2,79,s05,E2,pipeline,facebook/blenderbot-400M-distill,22,15,1.467,Não
P151,Português,concluído,Sim,,s01__E1__baseline,1,80,s01,E1,linha de base,microsoft/DialoGPT-medium,23,8,2.875,Não
P151,Português,concluído,Sim,,s12__E2__pipeline,2,81,s12,E2,pipeline,facebook/blenderbot-400M-distill,30,20,1.500,Não
P151,Português,concluído,Sim,,s06__E4__pipeline,6,82,s06,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,24,13,1.846,Não
P151,Português,concluído,Sim,,s10__E4__baseline,4,83,s10,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,23,13,1.769,Não
P151,Português,concluído,Sim,,s11__E4__baseline,3,84,s11,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,25,13,1.923,Não
P151,Português,concluído,Sim,,s02__E4__pipeline,4,85,s02,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,22,15,1.467,Não
P151,Português,concluído,Sim,,s03__E4__baseline,4,86,s03,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,23,13,1.769,Não
P151,Português,concluído,Sim,,s11__E4__pipeline,6,87,s11,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,22,14.5,1.517,Não
P151,Português,concluído,Sim,,s08__E1__baseline,1,88,s08,E1,linha de base,microsoft/DialoGPT-medium,22,6,3.667,Não
P151,Português,concluído,Sim,,s11__E1__pipeline,1,89,s11,E1,pipeline,microsoft/DialoGPT-medium,29,10,2.900,Não
P151,Português,concluído,Sim,,s08__E4__pipeline,6,90,s08,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,22,19.5,1.128,Não
P151,Português,concluído,Sim,,s05__E4__baseline,5,91,s05,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,26,13.5,1.926,Não
P151,Português,concluído,Sim,,s02__E2__baseline,3,92,s02,E2,linha de base,facebook/blenderbot-400M-distill,23,15,1.533,Não
P151,Português,concluído,Sim,,s02__E1__baseline,1,93,s02,E1,linha de base,microsoft/DialoGPT-medium,25,11,2.273,Não
P151,Português,concluído,Sim,,s10__E3__pipeline,5,94,s10,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,20,20,1.000,Não
P151,Português,concluído,Sim,,s06__E2__baseline,2,95,s06,E2,linha de base,facebook/blenderbot-400M-distill,24,14,1.714,Não
P151,Português,concluído,Sim,,s02__E3__pipeline,5,96,s02,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,27,25.5,1.059,Não
P152,Português,concluído,Sim,,s11__E3__baseline,5,1,s11,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,,20,,Não
P152,Português,concluído,Sim,,s01__E2__baseline,3,2,s01,E2,linha de base,facebook/blenderbot-400M-distill,27,14,1.929,Não
P152,Português,concluído,Sim,,s09__E1__baseline,1,3,s09,E1,linha de base,microsoft/DialoGPT-medium,20,11,1.818,Não
P152,Português,concluído,Sim,,s08__E1__baseline,1,4,s08,E1,linha de base,microsoft/DialoGPT-medium,26,6,4.333,Não
P152,Português,concluído,Sim,,s03__E1__pipeline,1,5,s03,E1,pipeline,microsoft/DialoGPT-medium,25,11,2.273,Não
P152,Português,concluído,Sim,,s09__E2__pipeline,3,6,s09,E2,pipeline,facebook/blenderbot-400M-distill,35,16,2.188,Não
P152,Português,concluído,Sim,,s05__E3__pipeline,5,7,s05,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,30,18,1.667,Não
P152,Português,concluído,Sim,,s08__E3__baseline,6,8,s08,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,28,15,1.867,Não
P152,Português,concluído,Sim,,s04__E3__baseline,5,9,s04,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,31,17,1.824,Não
P152,Português,concluído,Sim,,s11__E2__pipeline,2,10,s11,E2,pipeline,facebook/blenderbot-400M-distill,29,16,1.813,Não
P152,Português,concluído,Sim,,s07__E3__pipeline,6,11,s07,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,24,16.5,1.455,Não
P152,Português,concluído,Sim,,s12__E3__baseline,6,12,s12,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,21,1.143,Não
P152,Português,concluído,Sim,,s06__E4__pipeline,6,13,s06,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,23,13,1.769,Não
P152,Português,concluído,Sim,,s06__E1__baseline,2,14,s06,E1,linha de base,microsoft/DialoGPT-medium,24,16,1.500,Não
P152,Português,concluído,Sim,,s02__E2__baseline,3,15,s02,E2,linha de base,facebook/blenderbot-400M-distill,24,15,1.600,Não
P152,Português,concluído,Sim,,s07__E2__baseline,3,16,s07,E2,linha de base,facebook/blenderbot-400M-distill,24,15,1.600,Não
P152,Português,concluído,Sim,,s01__E3__pipeline,5,17,s01,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,25,19.5,1.282,Não
P152,Português,concluído,Sim,,s12__E4__pipeline,5,18,s12,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,28,13,2.154,Não
P152,Português,concluído,Sim,,s09__E3__baseline,4,19,s09,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,26.5,0.906,Não
P152,Português,concluído,Sim,,s04__E3__pipeline,5,20,s04,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,21,17,1.235,Não
P152,Português,concluído,Sim,,s01__E2__pipeline,2,21,s01,E2,pipeline,facebook/blenderbot-400M-distill,24,11.5,2.087,Não
P152,Português,concluído,Sim,,s05__E4__baseline,5,22,s05,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,28,13.5,2.074,Não
P152,Português,concluído,Sim,,s07__E3__baseline,5,23,s07,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,24,1.000,Não
P152,Português,concluído,Sim,,s03__E2__baseline,2,24,s03,E2,linha de base,facebook/blenderbot-400M-distill,24,13,1.846,Não
P152,Português,concluído,Sim,,s06__E2__pipeline,2,25,s06,E2,pipeline,facebook/blenderbot-400M-distill,41,15,2.733,Não
P152,Português,concluído,Sim,,s05__E4__pipeline,5,26,s05,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,27,14,1.929,Não
P152,Português,concluído,Sim,,s08__E4__baseline,6,27,s08,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,25,15,1.667,Não
P152,Português,concluído,Sim,,s01__E4__baseline,6,28,s01,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,36,15.5,2.323,Não
P152,Português,concluído,Sim,,s08__E2__pipeline,3,29,s08,E2,pipeline,facebook/blenderbot-400M-distill,34,14,2.429,Não
P152,Português,concluído,Sim,,s04__E2__baseline,2,30,s04,E2,linha de base,facebook/blenderbot-400M-distill,33,13,2.538,Não
P152,Português,concluído,Sim,,s04__E1__baseline,1,31,s04,E1,linha de base,microsoft/DialoGPT-medium,23,8,2.875,Não
P152,Português,concluído,Sim,,s07__E1__pipeline,1,32,s07,E1,pipeline,microsoft/DialoGPT-medium,30,12,2.500,Não
P152,Português,concluído,Sim,,s03__E4__baseline,4,33,s03,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,30,13,2.308,Não
P152,Português,concluído,Sim,,s07__E4__pipeline,6,34,s07,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,27,18,1.500,Não
P152,Português,concluído,Sim,,s09__E3__pipeline,5,35,s09,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,28,17,1.647,Não
P152,Português,concluído,Sim,,s12__E1__baseline,1,36,s12,E1,linha de base,microsoft/DialoGPT-medium,22,10,2.200,Não
P152,Português,concluído,Sim,,s08__E2__baseline,2,37,s08,E2,linha de base,facebook/blenderbot-400M-distill,29,14,2.071,Não
P152,Português,concluído,Sim,,s10__E3__pipeline,5,38,s10,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,29,20,1.450,Não
P152,Português,concluído,Sim,,s02__E1__pipeline,2,39,s02,E1,pipeline,microsoft/DialoGPT-medium,25,10,2.500,Não
P152,Português,concluído,Sim,,s09__E4__baseline,5,40,s09,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,29,20,1.450,Não
P152,Português,concluído,Sim,,s02__E2__pipeline,2,41,s02,E2,pipeline,facebook/blenderbot-400M-distill,21,13,1.615,Não
P152,Português,concluído,Sim,,s04__E4__pipeline,6,42,s04,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,21,17.5,1.200,Não
P152,Português,concluído,Sim,,s03__E1__baseline,1,43,s03,E1,linha de base,microsoft/DialoGPT-medium,23,14,1.643,Não
P152,Português,concluído,Sim,,s05__E2__pipeline,2,44,s05,E2,pipeline,facebook/blenderbot-400M-distill,30,15,2.000,Não
P152,Português,concluído,Sim,,s04__E4__baseline,6,45,s04,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,29,15,1.933,Não
P152,Português,concluído,Sim,,s01__E3__baseline,5,46,s01,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,25,19,1.316,Não
P152,Português,concluído,Sim,,s12__E3__pipeline,4,47,s12,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,24,19,1.263,Não
P152,Português,concluído,Sim,,s08__E4__pipeline,6,48,s08,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,38,19.5,1.949,Não
P152,Português,concluído,Sim,,s02__E3__pipeline,5,49,s02,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,31,25.5,1.216,Não
P152,Português,concluído,Sim,,s06__E3__baseline,4,50,s06,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,29,18,1.611,Não
P152,Português,concluído,Sim,,s06__E4__baseline,4,51,s06,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,31,20,1.550,Não
P152,Português,concluído,Sim,,s01__E1__pipeline,1,52,s01,E1,pipeline,microsoft/DialoGPT-medium,24,17,1.412,Não
P152,Português,concluído,Sim,,s10__E4__pipeline,5,53,s10,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,35,18,1.944,Não
P152,Português,concluído,Sim,,s03__E3__baseline,4,54,s03,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,22,17,1.294,Não
P152,Português,concluído,Sim,,s04__E2__pipeline,3,55,s04,E2,pipeline,facebook/blenderbot-400M-distill,35,14,2.500,Não
P152,Português,concluído,Sim,,s07__E4__baseline,6,56,s07,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,35,15.5,2.258,Não
P152,Português,concluído,Sim,,s10__E4__baseline,4,57,s10,E4,linha de base,Qwen/Qwen2.5-3B-Instruct,27,13,2.077,Não
P152,Português,concluído,Sim,,s08__E1__pipeline,1,58,s08,E1,pipeline,microsoft/DialoGPT-medium,25,10,2.500,Não
P152,Português,concluído,Sim,,s11__E4__pipeline,6,59,s11,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,23,14.5,1.586,Não
P152,Português,concluído,Sim,,s04__E1__pipeline,1,60,s04,E1,pipeline,microsoft/DialoGPT-medium,23,13,1.769,Não
P152,Português,concluído,Sim,,s02__E1__baseline,1,61,s02,E1,linha de base,microsoft/DialoGPT-medium,27,11,2.455,Não
P152,Português,concluído,Sim,,s05__E3__baseline,5,62,s05,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,24,1.000,Não
P152,Português,concluído,Sim,,s03__E2__pipeline,2,63,s03,E2,pipeline,facebook/blenderbot-400M-distill,25,14.5,1.724,Não
P152,Português,concluído,Sim,,s09__E4__pipeline,5,64,s09,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,27,20,1.350,Não
P152,Português,concluído,Sim,,s10__E2__baseline,3,65,s10,E2,linha de base,facebook/blenderbot-400M-distill,25,13.5,1.852,Não
P152,Português,concluído,Sim,,s10__E1__pipeline,1,66,s10,E1,pipeline,microsoft/DialoGPT-medium,37,10,3.700,Não
P152,Português,concluído,Sim,,s06__E1__pipeline,1,67,s06,E1,pipeline,microsoft/DialoGPT-medium,30,10,3.000,Não
P152,Português,concluído,Sim,,s02__E3__baseline,6,68,s02,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,26,22,1.182,Não
P152,Português,concluído,Sim,,s05__E1__baseline,2,69,s05,E1,linha de base,microsoft/DialoGPT-medium,23,11,2.091,Não
P152,Português,concluído,Sim,,s01__E4__pipeline,5,70,s01,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,26,25,1.040,Não
P152,Português,concluído,Sim,,s05__E1__pipeline,1,71,s05,E1,pipeline,microsoft/DialoGPT-medium,22,13.5,1.630,Não
P152,Português,concluído,Sim,,s02__E4__pipeline,4,72,s02,E4,pipeline,Qwen/Qwen2.5-3B-Instruct,36,15,2.400,Não
P152,Português,concluído,Sim,,s10__E3__baseline,5,73,s10,E3,linha de base,microsoft/Phi-3-mini-4k-instruct,24,19,1.263,Não
P152,Português,concluído,Sim,,s11__E2__baseline,2,74,s11,E2,linha de base,facebook/blenderbot-400M-distill,20,16,1.250,Não
P152,Português,concluído,Sim,,s08__E3__pipeline,6,75,s08,E3,pipeline,microsoft/Phi-3-mini-4k-instruct,49,21.5,2.279,Não
